Id,y
51682,2.5782998
51683,1.6379123
51684,2.1859674
51685,1.7783996
51686,1.8925039
51687,1.6173158
51688,2.3092468
51689,2.0280797
51690,1.518569
51691,1.3971264
51692,2.0410576
51693,2.188633
51694,1.6704473
51695,1.938851
51696,1.727927
51697,2.260888
51698,2.3879898
51699,1.4989867
51700,1.7882185
51701,1.1331105
51702,2.016406
51703,1.9201456
51704,1.9737179
51705,1.9975035
51706,1.5835154
51707,1.9680635
51708,2.004284
51709,2.0790033
51710,1.1549282
51711,2.1464717
51712,2.2239943
51713,1.6752474
51714,1.6693878
51715,1.5023198
51716,1.633193
51717,1.7199857
51718,0.91642046
51719,1.9928827
51720,1.9810462
51721,1.3206201
51722,2.3165185
51723,2.0080054
51724,1.5859756
51725,1.4438844
51726,1.6247854
51727,1.888356
51728,1.7004199
51729,2.1588128
51730,1.5700867
51731,2.2249851
51732,1.6694636
51733,2.0808024
51734,2.0386524
51735,1.6871462
51736,1.9757631
51737,1.8461862
51738,2.0723467
51739,1.7693226
51740,1.8501551
51741,1.8583217
51742,2.0973995
51743,1.9411806
51744,2.1038218
51745,2.230929
51746,1.320226
51747,1.7387277
51748,1.7642026
51749,1.1325579
51750,2.1212122
51751,1.8966421
51752,2.2231293
51753,2.1572926
51754,2.1024718
51755,1.7577507
51756,1.6244125
51757,1.7467947
51758,1.8695747
51759,1.838447
51760,1.7740132
51761,1.9008361
51762,2.444601
51763,1.8559425
51764,1.9669359
51765,1.982901
51766,2.0162039
51767,1.7579877
51768,2.3043385
51769,1.888196
51770,1.685595
51771,1.5313997
51772,1.9957974
51773,1.3958912
51774,2.1318278
51775,2.0522323
51776,1.7317526
51777,1.3910756
51778,2.2330835
51779,1.7069421
51780,1.1956434
51781,1.9708413
51782,2.2094455
51783,1.7004712
51784,2.2673845
51785,2.2404847
51786,1.642556
51787,1.9461203
51788,1.9362483
51789,1.7432638
51790,1.7412585
51791,1.6161184
51792,2.3948877
51793,1.4925289
51794,1.9769279
51795,2.0329158
51796,2.2289476
51797,1.5007617
51798,1.7492235
51799,2.7007608
51800,2.175344
51801,1.761208
51802,1.3205593
51803,1.5101604
51804,1.3808005
51805,2.0186667
51806,1.5581849
51807,1.8728774
51808,1.742335
51809,1.7205215
51810,1.7061925
51811,1.7826544
51812,1.8591145
51813,2.5826495
51814,1.8894465
51815,1.854559
51816,2.0040143
51817,1.6275194
51818,1.6206908
51819,1.6043196
51820,1.9930351
51821,2.256442
51822,1.9139876
51823,1.6022594
51824,1.4723833
51825,2.0685682
51826,1.7555737
51827,1.3018103
51828,1.8486904
51829,2.0239594
51830,2.1913757
51831,2.3966022
51832,1.9742936
51833,1.9456694
51834,1.721526
51835,1.5682228
51836,2.5010257
51837,1.6295424
51838,2.197114
51839,1.92992
51840,2.047986
51841,2.1306014
51842,1.5867498
51843,1.4535348
51844,1.4957309
51845,1.7083888
51846,2.4416656
51847,2.2965865
51848,2.5888634
51849,1.9776999
51850,1.9337136
51851,2.4868472
51852,1.6728387
51853,1.4770803
51854,1.8033762
51855,1.901341
51856,2.0994637
51857,1.8680263
51858,1.9377408
51859,1.2293684
51860,2.4752498
51861,1.9644842
51862,1.6838205
51863,2.2817008
51864,1.53542
51865,2.2795548
51866,1.6510429
51867,1.2059431
51868,1.489944
51869,1.5351508
51870,1.6764011
51871,1.954474
51872,2.0835087
51873,1.6418557
51874,2.1538253
51875,1.9965551
51876,1.2726159
51877,2.243371
51878,1.4024243
51879,1.4369233
51880,1.4408889
51881,2.388466
51882,1.9154885
51883,2.3227665
51884,1.8160888
51885,2.6798887
51886,2.026968
51887,2.2399323
51888,1.7354937
51889,2.3238435
51890,1.5391262
51891,1.3935599
51892,2.1736352
51893,1.7780206
51894,1.7465549
51895,1.5102167
51896,1.6509643
51897,2.0176492
51898,1.6139798
51899,1.7213941
51900,1.4809623
51901,1.7477145
51902,2.1006665
51903,1.9481721
51904,2.0847087
51905,2.1521866
51906,2.1985912
51907,1.4748979
51908,2.4930406
51909,1.3030567
51910,2.019395
51911,2.190062
51912,1.9265599
51913,1.4538937
51914,1.8673228
51915,1.5627725
51916,1.8212994
51917,2.132276
51918,2.4381056
51919,2.23002
51920,2.2308578
51921,2.0649357
51922,1.8981252
51923,1.7868532
51924,1.6431527
51925,2.428996
51926,1.5072899
51927,2.1104355
51928,1.7079473
51929,1.5757611
51930,1.923181
51931,1.4234223
51932,2.1487784
51933,1.9252111
51934,2.1156306
51935,2.5536876
51936,1.7179211
51937,1.3971419
51938,1.7985077
51939,1.5918078
51940,2.3978558
51941,2.0820842
51942,1.4003859
51943,1.838882
51944,1.726998
51945,2.130807
51946,1.6242194
51947,2.2751126
51948,1.3554335
51949,1.44783
51950,2.0967774
51951,1.970038
51952,1.3002632
51953,2.3328266
51954,2.3046606
51955,1.6897211
51956,1.7636538
51957,1.3702674
51958,1.5151525
51959,2.5265312
51960,1.8274429
51961,1.661552
51962,1.4963989
51963,1.7972798
51964,1.9504843
51965,1.4998636
51966,1.5304177
51967,1.5445971
51968,2.2669904
51969,1.170583
51970,2.0608804
51971,1.2104111
51972,1.680002
51973,1.6876354
51974,1.9459363
51975,1.6856532
51976,2.1298342
51977,1.714078
51978,1.7955806
51979,1.1084747
51980,1.9793389
51981,1.9855918
51982,1.411608
51983,2.2374382
51984,1.6611025
51985,1.9689271
51986,2.105443
51987,1.9045633
51988,2.5667217
51989,2.2162771
51990,1.1980674
51991,1.9444789
51992,1.5086892
51993,2.169328
51994,2.1602201
51995,2.0139458
51996,1.6466279
51997,2.4054523
51998,2.15254
51999,2.1618965
52000,1.198643
52001,2.2257955
52002,1.823095
52003,1.8660423
52004,1.570333
52005,1.3978407
52006,2.0694108
52007,2.2825112
52008,2.3344405
52009,1.9051245
52010,2.0937119
52011,2.1664662
52012,2.0094495
52013,2.3264587
52014,1.8175311
52015,2.1219482
52016,1.4569297
52017,1.8100694
52018,1.629674
52019,1.6464825
52020,1.8338202
52021,1.5708387
52022,1.6891851
52023,2.1850734
52024,1.793668
52025,2.3710403
52026,1.5077848
52027,1.797751
52028,1.4893427
52029,1.718844
52030,2.0548909
52031,1.8103598
52032,2.1087396
52033,2.2988324
52034,1.4190297
52035,1.8209057
52036,2.0818987
52037,2.0906334
52038,2.2965457
52039,1.8277622
52040,1.6856186
52041,2.4035192
52042,1.9643576
52043,2.0653958
52044,1.7585249
52045,2.1163893
52046,1.9022424
52047,2.160084
52048,1.5260396
52049,1.5703452
52050,2.2025225
52051,1.7207245
52052,1.9421669
52053,1.3646481
52054,1.6028833
52055,1.5081604
52056,1.3466952
52057,2.1058626
52058,2.0826194
52059,1.7461213
52060,1.7245
52061,1.630662
52062,1.2384195
52063,1.5770392
52064,1.9474001
52065,1.6540585
52066,1.8024662
52067,2.5942774
52068,1.403873
52069,2.4700522
52070,1.9362082
52071,1.7212828
52072,1.7279099
52073,2.353373
52074,1.9187624
52075,1.6278386
52076,1.9457254
52077,2.6147943
52078,2.7253375
52079,2.0664558
52080,2.4247875
52081,2.185414
52082,1.169028
52083,1.0886784
52084,1.53094
52085,2.0952435
52086,1.443047
52087,2.2377586
52088,0.79107976
52089,1.7163903
52090,1.7703421
52091,1.7450731
52092,1.4663496
52093,1.4614034
52094,1.4785147
52095,2.5133057
52096,1.4603896
52097,2.3178267
52098,2.2204587
52099,2.1204681
52100,2.547203
52101,1.8990749
52102,2.0683424
52103,1.7175044
52104,1.5574458
52105,1.7655373
52106,1.3019564
52107,1.669374
52108,1.8440821
52109,1.9637775
52110,1.5421989
52111,1.2850442
52112,1.801878
52113,1.7473366
52114,2.4847171
52115,1.8129618
52116,2.1084125
52117,1.5734463
52118,1.4115412
52119,1.4175067
52120,2.1562185
52121,1.9364817
52122,1.3569794
52123,1.8838403
52124,2.6196682
52125,1.6992307
52126,1.9026626
52127,1.3048203
52128,1.9986341
52129,1.3240201
52130,1.9488999
52131,2.1468966
52132,2.0028791
52133,1.8887229
52134,2.0876179
52135,2.3944418
52136,1.9195852
52137,2.0776787
52138,2.3807063
52139,1.7910377
52140,2.0312574
52141,1.9165516
52142,1.6918471
52143,2.2541113
52144,1.9407134
52145,2.308039
52146,1.9622915
52147,1.942339
52148,1.8559847
52149,2.1307504
52150,1.6795993
52151,2.2875204
52152,1.6725175
52153,2.2507696
52154,2.0051422
52155,2.0892153
52156,2.5340014
52157,1.7605335
52158,1.6066618
52159,1.0554914
52160,2.4423375
52161,1.6701512
52162,1.7289102
52163,1.5125494
52164,1.9897766
52165,1.6945026
52166,1.701828
52167,1.7293028
52168,2.079017
52169,1.6296501
52170,1.7425083
52171,1.9756615
52172,1.3899677
52173,1.5755424
52174,2.0815935
52175,2.2799013
52176,2.0666966
52177,1.8630999
52178,2.125154
52179,2.392431
52180,1.8865849
52181,2.0715375
52182,2.2475529
52183,1.7835826
52184,1.7986734
52185,2.3363488
52186,2.4503496
52187,1.9661903
52188,1.8153191
52189,1.7993507
52190,2.2451305
52191,1.3180299
52192,1.6770053
52193,1.6649823
52194,1.7176429
52195,1.8349862
52196,1.5193176
52197,1.3889928
52198,2.2007685
52199,1.6325452
52200,1.950951
52201,1.7432292
52202,1.9780962
52203,2.2067752
52204,2.0837219
52205,2.4512162
52206,1.8578126
52207,2.548739
52208,1.416929
52209,2.0884335
52210,1.3855736
52211,1.8391707
52212,1.4907346
52213,1.4484763
52214,1.8585896
52215,2.0975175
52216,1.9148257
52217,1.377872
52218,1.5462682
52219,1.3556967
52220,2.2043123
52221,1.9707692
52222,1.3955004
52223,1.94324
52224,1.5835559
52225,1.6615098
52226,1.522521
52227,1.5638461
52228,1.9753189
52229,1.7282305
52230,2.0994182
52231,1.981369
52232,1.9817834
52233,1.8033507
52234,2.0237567
52235,2.2903883
52236,2.1111386
52237,2.0472994
52238,2.3170433
52239,2.5225027
52240,1.7763207
52241,2.1787872
52242,1.6303492
52243,1.4330802
52244,2.4768171
52245,1.2150927
52246,1.8756789
52247,1.5612121
52248,1.6293015
52249,1.6008062
52250,1.9981393
52251,2.0831046
52252,1.969105
52253,2.158174
52254,1.3050916
52255,1.4857323
52256,1.6686316
52257,2.2917686
52258,2.1669097
52259,2.0825887
52260,1.8645258
52261,1.9286852
52262,1.6808581
52263,1.733159
52264,2.362708
52265,1.7059109
52266,2.196283
52267,1.9542623
52268,2.0442512
52269,1.4868159
52270,1.7426727
52271,1.5041709
52272,1.4051828
52273,1.9292046
52274,2.126739
52275,2.1138902
52276,1.4776742
52277,1.4521236
52278,2.3595982
52279,2.1792755
52280,2.032216
52281,1.9847159
52282,2.1054554
52283,1.9529943
52284,2.243656
52285,1.930727
52286,1.4749827
52287,1.4106548
52288,2.269157
52289,2.1910465
52290,1.6194596
52291,1.9855213
52292,1.9909966
52293,2.1516619
52294,1.9163476
52295,1.4880276
52296,1.5805931
52297,2.1411304
52298,1.011693
52299,2.007882
52300,2.1135454
52301,1.7158974
52302,2.1723764
52303,1.6088696
52304,1.8073863
52305,2.0720932
52306,1.7271957
52307,1.5960541
52308,2.1568089
52309,1.2665873
52310,2.0617855
52311,2.1592464
52312,1.4535155
52313,1.2531433
52314,1.731219
52315,1.5384884
52316,1.1894398
52317,1.5770283
52318,1.869914
52319,1.8259175
52320,1.8436106
52321,2.6234803
52322,2.2144508
52323,1.8641484
52324,1.5616403
52325,2.030427
52326,1.5962381
52327,2.2743316
52328,1.5046535
52329,2.2189903
52330,2.0884118
52331,2.1551144
52332,1.6252275
52333,1.3583345
52334,1.2504251
52335,1.8274935
52336,1.8124353
52337,2.255575
52338,2.0874846
52339,2.2868905
52340,1.8774624
52341,1.588279
52342,1.6907053
52343,1.4066656
52344,1.7053881
52345,2.1599784
52346,2.2203348
52347,1.7752241
52348,1.5757115
52349,1.282187
52350,2.369429
52351,2.0383797
52352,1.1087904
52353,1.7121534
52354,1.3866303
52355,2.5064654
52356,1.6695786
52357,2.4414754
52358,1.0345755
52359,1.4450128
52360,2.3257809
52361,1.5899239
52362,1.8510268
52363,1.5409131
52364,1.6210184
52365,1.8074034
52366,1.407484
52367,1.392693
52368,2.12429
52369,1.9780833
52370,1.7673545
52371,1.9284952
52372,1.7791132
52373,1.7788055
52374,1.6513267
52375,1.2227333
52376,2.0983996
52377,1.4336991
52378,1.2478209
52379,1.6606789
52380,2.262951
52381,2.153816
52382,2.1248612
52383,2.3179185
52384,1.7644358
52385,1.5437431
52386,1.4233575
52387,2.1831584
52388,1.5131938
52389,1.2586002
52390,2.268559
52391,2.2781816
52392,1.8512896
52393,1.7760525
52394,1.4915087
52395,1.7420902
52396,2.2448595
52397,2.69487
52398,2.3269088
52399,1.7090802
52400,2.1428785
52401,1.3390799
52402,2.078567
52403,2.308587
52404,1.9924725
52405,1.5701499
52406,1.2897568
52407,1.8371608
52408,1.851923
52409,1.6238875
52410,2.3041754
52411,1.9916477
52412,1.85262
52413,1.7213291
52414,1.9006608
52415,1.9232333
52416,1.8230679
52417,2.0199158
52418,2.0073378
52419,1.9745834
52420,1.5792546
52421,2.175839
52422,1.412488
52423,1.4543846
52424,1.377522
52425,2.2791522
52426,2.4465184
52427,1.422759
52428,1.9350247
52429,2.2509036
52430,2.1892385
52431,1.8520496
52432,1.8371279
52433,1.7717495
52434,1.214406
52435,2.205513
52436,1.8051088
52437,0.9160347
52438,1.8206319
52439,1.8301089
52440,1.7826517
52441,1.6876898
52442,2.3255093
52443,1.9341663
52444,2.2023392
52445,2.1916895
52446,2.2941809
52447,1.5701191
52448,1.0327854
52449,2.4482925
52450,2.4340253
52451,2.4971323
52452,1.4223828
52453,1.4337592
52454,1.659095
52455,2.270729
52456,1.8501105
52457,1.9516969
52458,1.9320042
52459,1.3958721
52460,1.8796458
52461,2.4189188
52462,2.258196
52463,1.2826939
52464,1.6599641
52465,1.6007099
52466,2.304782
52467,1.7768834
52468,1.992976
52469,2.3237655
52470,1.1243961
52471,1.837821
52472,1.7321167
52473,2.1394732
52474,1.8680003
52475,2.5610774
52476,1.3395548
52477,2.4772515
52478,1.6946769
52479,1.6202207
52480,1.7324828
52481,2.0427241
52482,2.4626865
52483,2.150019
52484,2.2484345
52485,2.0863862
52486,1.0955665
52487,1.9803721
52488,1.5758345
52489,1.9054033
52490,1.4677196
52491,1.5066638
52492,1.9830394
52493,1.8774536
52494,1.1621056
52495,1.3897204
52496,1.4990656
52497,2.4534075
52498,2.2592618
52499,2.0312567
52500,1.9469334
52501,1.9902306
52502,2.4578195
52503,1.673641
52504,1.7679212
52505,2.2273757
52506,1.6427822
52507,2.0168936
52508,2.2672138
52509,2.1604953
52510,2.2856812
52511,1.6458178
52512,1.4027703
52513,1.2218165
52514,2.13102
52515,1.869134
52516,1.4964342
52517,1.8816061
52518,1.661113
52519,1.8211317
52520,1.9586394
52521,1.4045172
52522,2.0964253
52523,1.4376092
52524,2.3576245
52525,2.5981116
52526,1.4589303
52527,1.9841766
52528,1.7968512
52529,1.2478263
52530,2.2625017
52531,0.97038794
52532,1.5039785
52533,2.4739723
52534,2.4396734
52535,1.4979014
52536,1.7944158
52537,1.5658588
52538,1.7385896
52539,1.9203515
52540,1.9953144
52541,1.5610898
52542,2.0035691
52543,2.3416493
52544,1.7139826
52545,1.6956482
52546,1.0903339
52547,1.9744173
52548,1.8982909
52549,1.6710281
52550,1.8626773
52551,1.691123
52552,2.2733824
52553,1.7884015
52554,1.9898388
52555,1.5773296
52556,1.9455633
52557,2.068038
52558,1.6970487
52559,1.4746046
52560,2.0264423
52561,2.0887213
52562,1.6739888
52563,1.7650492
52564,2.2407618
52565,1.9855584
52566,2.2826245
52567,1.554214
52568,2.2111058
52569,1.6995413
52570,1.7683947
52571,1.8558168
52572,2.5144958
52573,1.8289464
52574,1.9131273
52575,2.156751
52576,1.7749513
52577,1.2027829
52578,1.8869356
52579,2.3022523
52580,2.2171073
52581,1.8401781
52582,1.6103756
52583,1.8521174
52584,1.9366744
52585,2.2556367
52586,1.7483528
52587,1.5069277
52588,1.801028
52589,1.3985872
52590,2.5484095
52591,2.1737356
52592,2.1042657
52593,1.9212456
52594,1.8362254
52595,2.0447187
52596,2.0422482
52597,1.477819
52598,2.237559
52599,2.185014
52600,2.2013905
52601,1.4082761
52602,2.0889277
52603,1.9390316
52604,2.1027951
52605,1.8766029
52606,1.445638
52607,2.3147855
52608,1.8781161
52609,1.1799021
52610,1.7879388
52611,1.6559267
52612,1.5170822
52613,2.2042043
52614,2.0378375
52615,1.9034278
52616,1.72514
52617,2.0641956
52618,1.6008301
52619,1.8946533
52620,1.6698375
52621,1.6971543
52622,1.6657987
52623,2.1754913
52624,1.7495435
52625,2.0538373
52626,1.8020737
52627,2.3516204
52628,1.9790939
52629,1.7852886
52630,1.6478939
52631,1.6184845
52632,1.7197971
52633,2.2152796
52634,1.416769
52635,1.7029102
52636,1.6788368
52637,2.0603309
52638,1.5161879
52639,2.2299097
52640,1.9366822
52641,1.6778955
52642,2.2186801
52643,2.05647
52644,1.6658149
52645,1.9180847
52646,2.397047
52647,2.6551728
52648,1.9207637
52649,1.9288867
52650,1.7292836
52651,2.368688
52652,2.06249
52653,1.9865373
52654,1.8606873
52655,1.7166
52656,2.390426
52657,1.5361953
52658,1.247942
52659,2.0627947
52660,1.8170601
52661,1.7579852
52662,2.557469
52663,2.005239
52664,1.8358965
52665,2.456396
52666,2.3664906
52667,1.909648
52668,1.9199531
52669,1.7181815
52670,1.4994073
52671,2.371602
52672,2.342184
52673,1.8994031
52674,1.3931775
52675,1.673778
52676,2.2800403
52677,1.9050391
52678,2.109277
52679,2.1649797
52680,1.6951895
52681,1.7713107
52682,2.297029
52683,2.3422453
52684,1.2888589
52685,1.8347738
52686,1.4600582
52687,2.1208415
52688,1.9502329
52689,1.1507497
52690,2.532253
52691,2.470605
52692,1.6506586
52693,1.4786394
52694,1.8225006
52695,1.8429909
52696,1.8782526
52697,1.6050031
52698,1.544229
52699,2.210872
52700,2.2506192
52701,1.4859939
52702,1.9558222
52703,1.7809079
52704,1.5685279
52705,1.8666676
52706,1.6516583
52707,1.1947584
52708,2.110451
52709,2.1329007
52710,2.1360512
52711,1.8549582
52712,2.574265
52713,1.6902704
52714,1.6489921
52715,1.7991235
52716,2.1023927
52717,1.6108794
52718,2.1924243
52719,2.27358
52720,2.4392521
52721,1.9010029
52722,1.7431056
52723,1.8519425
52724,2.5015402
52725,1.6818151
52726,1.7036085
52727,1.2043462
52728,2.2637987
52729,1.6358035
52730,1.3932724
52731,1.6175017
52732,2.1033347
52733,2.306477
52734,2.111664
52735,1.4403439
52736,1.7031302
52737,1.9838936
52738,2.243487
52739,1.7446779
52740,2.3384185
52741,1.6805563
52742,1.8856888
52743,2.0458305
52744,1.4818501
52745,1.4728961
52746,1.3963094
52747,1.9433722
52748,1.4556413
52749,2.006272
52750,1.4485521
52751,1.9518923
52752,2.041276
52753,1.5048738
52754,1.5978484
52755,1.5273948
52756,1.3564868
52757,2.1933427
52758,2.0801604
52759,2.251275
52760,1.695288
52761,2.3970547
52762,1.7774069
52763,1.471298
52764,1.3492389
52765,1.1882496
52766,1.9153588
52767,1.5604398
52768,2.0466733
52769,2.2765913
52770,2.3862867
52771,1.5850825
52772,1.860856
52773,1.6739423
52774,1.9357042
52775,1.943687
52776,2.184669
52777,2.393445
52778,1.6715293
52779,1.2494931
52780,2.0394518
52781,2.0987997
52782,1.7646286
52783,1.8519058
52784,1.6457932
52785,2.1870763
52786,1.8890071
52787,1.8837101
52788,2.0843387
52789,1.6948004
52790,2.3209963
52791,1.4586802
52792,1.8102336
52793,1.491236
52794,1.6566858
52795,2.634902
52796,1.7934918
52797,2.0567658
52798,1.9882344
52799,1.4521346
52800,1.5465536
52801,1.3615184
52802,2.7180953
52803,1.640183
52804,2.402886
52805,2.1195312
52806,1.5355284
52807,1.2936134
52808,1.9117024
52809,2.0056434
52810,1.9870888
52811,1.8750243
52812,2.1492944
52813,2.443611
52814,1.9143622
52815,1.8135655
52816,1.8357251
52817,1.8772285
52818,1.7432529
52819,1.80759
52820,2.1032932
52821,2.3946638
52822,2.1119401
52823,2.362574
52824,2.1161206
52825,2.314074
52826,2.0304012
52827,2.383182
52828,1.7273787
52829,2.4432988
52830,1.8925602
52831,1.8548117
52832,1.5108633
52833,1.1481156
52834,1.8571732
52835,1.4384072
52836,1.7879553
52837,2.2601085
52838,1.3404846
52839,1.6138573
52840,1.3333366
52841,1.2210324
52842,1.7839862
52843,1.550173
52844,1.8867313
52845,2.3327515
52846,1.7858727
52847,1.306483
52848,1.3801615
52849,1.7362757
52850,2.3684795
52851,2.3851705
52852,1.7048163
52853,1.8837233
52854,1.9790441
52855,2.301933
52856,1.157316
52857,1.8460118
52858,1.8660195
52859,2.312728
52860,1.6694851
52861,2.5025203
52862,2.4595373
52863,1.7389491
52864,2.0554464
52865,2.1928163
52866,2.145298
52867,1.4646754
52868,1.913512
52869,1.9898305
52870,1.4748704
52871,1.4700708
52872,2.150876
52873,1.6244698
52874,1.9272201
52875,1.9230427
52876,1.6929193
52877,2.3450956
52878,2.4548383
52879,2.0379238
52880,1.8345225
52881,1.9052252
52882,1.4566798
52883,2.2536433
52884,1.6914644
52885,1.8465097
52886,1.7037787
52887,2.5552466
52888,1.6683974
52889,1.8824497
52890,2.0154142
52891,1.5679679
52892,1.9169306
52893,1.5258384
52894,2.2519078
52895,1.1783378
52896,2.399742
52897,1.6561387
52898,1.959902
52899,1.3931298
52900,1.6320665
52901,2.2467096
52902,2.0050569
52903,2.2344253
52904,1.9981217
52905,2.0009975
52906,1.5491948
52907,1.5312502
52908,1.8285232
52909,2.2181673
52910,1.8557703
52911,2.3111832
52912,1.5582409
52913,1.4560947
52914,1.8190255
52915,2.1170855
52916,1.7592734
52917,1.7886319
52918,2.402474
52919,1.9241389
52920,1.9048864
52921,2.3185565
52922,1.8776705
52923,1.0513501
52924,1.2867215
52925,1.6254361
52926,2.2405405
52927,1.3414745
52928,2.4179487
52929,1.6294456
52930,1.7898362
52931,2.1112022
52932,2.1565857
52933,1.5905085
52934,1.4669795
52935,1.9296877
52936,1.6202078
52937,1.9729667
52938,1.9071417
52939,1.4940715
52940,1.79021
52941,2.4453993
52942,2.0795765
52943,1.9173331
52944,1.6738653
52945,1.8900201
52946,1.2286315
52947,1.3910627
52948,2.3248835
52949,1.969621
52950,1.2179785
52951,2.0768616
52952,1.6991699
52953,1.7725035
52954,1.3118529
52955,1.5096948
52956,1.7707188
52957,1.9774872
52958,1.9984189
52959,2.3211613
52960,1.45013
52961,2.5895517
52962,2.0910184
52963,1.6202643
52964,2.2031493
52965,1.6114163
52966,1.7027926
52967,2.0755348
52968,2.126898
52969,1.7670465
52970,1.7670077
52971,1.7189201
52972,1.6284313
52973,2.4635396
52974,1.6415005
52975,1.9343805
52976,1.9275502
52977,2.0608144
52978,2.4571376
52979,1.544261
52980,2.0393
52981,1.3361163
52982,1.358027
52983,1.9374828
52984,1.4000664
52985,2.360549
52986,1.7118106
52987,2.392806
52988,1.5348303
52989,1.5172873
52990,1.8116192
52991,1.6795466
52992,1.9538075
52993,1.6816304
52994,2.0085351
52995,1.6307602
52996,1.9696507
52997,1.7966411
52998,1.8840351
52999,1.7623152
53000,2.1835132
53001,1.5991759
53002,1.4270134
53003,1.7855128
53004,2.3717883
53005,2.0987952
53006,1.948731
53007,2.1577048
53008,1.6665888
53009,2.3966548
53010,1.7399616
53011,1.916465
53012,1.4694798
53013,2.2544484
53014,1.649746
53015,1.9137706
53016,2.0710928
53017,1.9587048
53018,1.6865015
53019,1.8096513
53020,1.5679553
53021,1.632735
53022,1.6406147
53023,1.5660448
53024,1.9950229
53025,1.9887943
53026,1.4378853
53027,1.9748548
53028,2.372558
53029,2.1232905
53030,2.170473
53031,2.0169425
53032,2.072912
53033,1.4254675
53034,1.6581211
53035,2.3185894
53036,2.4442084
53037,1.4785995
53038,0.9899006
53039,1.7469099
53040,1.5784945
53041,2.075376
53042,1.9193922
53043,1.5667133
53044,2.3227801
53045,1.5171175
53046,2.0944479
53047,1.8280867
53048,1.4439621
53049,0.97137904
53050,2.2799299
53051,1.5709243
53052,1.6214514
53053,1.4208541
53054,2.0097084
53055,1.131254
53056,2.2724533
53057,1.7813914
53058,2.3380513
53059,2.2990153
53060,1.6430709
53061,1.6889446
53062,2.048617
53063,1.9863884
53064,2.1482487
53065,1.7048225
53066,2.104158
53067,1.5235257
53068,1.9217215
53069,2.1905465
53070,2.402687
53071,1.8389137
53072,1.5379751
53073,2.0618515
53074,1.8782558
53075,2.1026258
53076,1.6631627
53077,2.189817
53078,1.994898
53079,1.2264605
53080,1.8589323
53081,1.9286726
53082,1.817916
53083,2.2291937
53084,1.8034015
53085,1.6108279
53086,1.5957761
53087,1.6125398
53088,1.7610239
53089,1.7114177
53090,2.3437517
53091,1.6664538
53092,1.6978688
53093,1.8702674
53094,2.2504015
53095,1.2694597
53096,1.7575506
53097,2.1147244
53098,1.9813421
53099,1.6513879
53100,1.5865462
53101,2.2674215
53102,1.5007997
53103,1.795186
53104,2.236878
53105,1.5229411
53106,2.34359
53107,1.9355803
53108,1.8299345
53109,2.2266855
53110,1.5961916
53111,1.8422377
53112,2.241694
53113,1.5973563
53114,1.5991082
53115,1.532624
53116,2.183549
53117,2.0944104
53118,1.9704884
53119,1.7142401
53120,2.390397
53121,1.1415071
53122,1.3791628
53123,2.2683964
53124,1.5050743
53125,1.44278
53126,2.1345482
53127,2.1018362
53128,2.214064
53129,2.5959306
53130,1.218441
53131,1.7805296
53132,1.6761079
53133,1.718738
53134,1.7593436
53135,1.6710932
53136,2.1566877
53137,1.2697053
53138,1.6630254
53139,1.8448027
53140,1.9839125
53141,2.288209
53142,1.8921051
53143,2.1123586
53144,1.6031783
53145,2.1293783
53146,1.588201
53147,2.2974172
53148,1.6719422
53149,2.2204125
53150,2.027655
53151,1.4073896
53152,2.0055127
53153,2.02385
53154,1.5141854
53155,1.9102352
53156,2.05588
53157,1.8398337
53158,1.7850443
53159,2.233824
53160,1.652482
53161,2.8151758
53162,1.3554933
53163,1.247802
53164,1.8551372
53165,1.9012616
53166,2.4717076
53167,1.6306365
53168,1.770829
53169,2.1622405
53170,1.5687413
53171,2.422895
53172,2.5093205
53173,2.1761308
53174,1.9425738
53175,1.9352231
53176,1.5543952
53177,1.1552615
53178,1.6888528
53179,1.757216
53180,2.032032
53181,2.2705464
53182,2.4411087
53183,1.847575
53184,1.7806687
53185,2.3717475
53186,2.7648873
53187,2.4442596
53188,1.9512837
53189,1.8125234
53190,2.024291
53191,1.8892276
53192,1.900579
53193,2.2749517
53194,1.5333056
53195,2.5015566
53196,2.1876154
53197,2.0100846
53198,1.5056634
53199,1.7317518
53200,2.375562
53201,2.1384757
53202,2.0703006
53203,2.6526418
53204,1.6048806
53205,1.7388315
53206,1.8760424
53207,2.4918904
53208,1.6787815
53209,1.6206508
53210,2.1940231
53211,1.6013036
53212,1.8773426
53213,1.8143134
53214,1.7254127
53215,2.2756448
53216,1.7810435
53217,1.239516
53218,2.530723
53219,1.8336902
53220,1.5014408
53221,2.0680537
53222,2.300007
53223,1.7237492
53224,1.2548733
53225,1.6445184
53226,2.2338994
53227,2.3506577
53228,1.9960358
53229,1.5870588
53230,1.4328749
53231,1.9947448
53232,2.1265323
53233,1.7849423
53234,1.7368233
53235,1.6688185
53236,1.9374365
53237,1.7635696
53238,1.8588586
53239,1.9701656
53240,1.9619278
53241,1.2106469
53242,1.6364181
53243,1.4740114
53244,1.7058158
53245,1.9457862
53246,1.7339072
53247,1.863743
53248,2.1024752
53249,1.6437027
53250,2.2156806
53251,1.8209226
53252,2.4252443
53253,1.3547149
53254,1.7084584
53255,1.2248039
53256,1.8068786
53257,2.0429919
53258,1.6562083
53259,1.3290372
53260,1.8252006
53261,1.8546621
53262,1.9211694
53263,1.8076811
53264,1.6683784
